Week,Mean_cases_per_100k,Median_cases_per_100k,Mode_cases_per_100k,Mean_deaths_per_100k,Median_deaths_per_100k,Mode_deaths_per_100k
2022-09-12/2022-09-18,11.595740861217445,10.539724507816327,0.0,0.21801627941184387,0.1907642444853634,0.0
2022-09-19/2022-09-25,10.76455379595979,11.779692096971187,0.0,0.25208132306994446,0.23845530560670422,0.0
2022-09-26/2022-10-02,10.253578141088282,12.685822258276666,0.0,0.1021951309743018,0.04769106112134085,0.0
2022-10-03/2022-10-09,11.057513171419457,11.732001035849848,0.0,0.1907642444853634,0.1907642444853634,0.0
2022-10-10/2022-10-16,12.699448275739902,15.118066375465046,0.0,0.04087805238972072,0.0,0.0
2022-10-17/2022-10-23,15.322456637413651,16.787253514711978,0.0,0.12944716590078229,0.0,0.0
2022-10-24/2022-10-30,18.967416308830416,19.83948142647779,0.0,0.14988619209564266,0.04769106112134085,0.0
2022-10-31/2022-11-06,23.85234356940204,28.28079924495512,0.0,0.14988619209564266,0.04769106112134085,0.0
2022-11-07/2022-11-13,25.998441319862376,35.76829584100563,0.0,0.08856911351106157,0.0953821222426817,0.0
2022-11-14/2022-11-20,35.475336465545965,39.01128799725681,0.0,0.12263415716916216,0.14307318336402253,0.0
2022-11-21/2022-11-27,19.80541638281969,0.0,0.0,0.04769106112134085,0.0,0.0
2022-11-28/2022-12-04,36.44959671416765,36.62673494118977,0.0,0.0,0.0,0.0
2022-12-05/2022-12-11,28.88034401333769,30.331514873172775,0.0,0.27252034926480484,0.28614636672804505,0.0
2022-12-12/2022-12-18,18.946977282635554,20.26870097656986,0.0,0.14307318336402255,0.14307318336402253,0.0
2022-12-19/2022-12-25,14.552586650740578,15.738050170042479,0.0,0.170325218290503,0.14307318336402253,0.0
2022-12-26/2023-01-01,13.05372472978415,15.356521681071753,0.0,0.17713822702212312,0.0,0.0
2023-01-02/2023-01-08,11.37091157307398,12.304293769305938,0.0,0.23845530560670422,0.04769106112134085,0.0
2023-01-09/2023-01-15,10.73730176103331,11.493545730243143,0.0,0.2861463667280451,0.1907642444853634,0.0
2023-01-16/2023-01-22,6.79938271415688,7.8690250850212395,0.0,0.1907642444853634,0.23845530560670422,0.0
2023-01-23/2023-01-29,7.194537220590847,7.439805534929172,0.0,0.16351220955888288,0.1907642444853634,0.0
2023-01-30/2023-02-05,7.269480316638668,8.822846307448057,0.0,0.170325218290503,0.23845530560670422,0.0
2023-02-06/2023-02-12,6.969707932447384,7.296732351565149,0.0,0.22482928814346398,0.23845530560670422,0.0
2023-02-13/2023-02-19,7.2286022642489485,8.918228429690737,0.0,0.07494309604782133,0.0,0.0
2023-02-20/2023-02-26,7.978033224727162,7.582878718293194,0.0,0.05450406985296097,0.0,0.0
2023-02-27/2023-03-05,8.264179591455207,9.013610551933418,0.0,0.1907642444853634,0.1907642444853634,0.0
2023-03-06/2023-03-12,8.46175684467219,9.68128540763219,0.0,0.0953821222426817,0.0953821222426817,0.0
2023-03-13/2023-03-19,8.700212150278896,9.967431774360236,0.0,0.14988619209564266,0.04769106112134085,0.0
2023-03-20/2023-03-26,8.897789403495876,9.53821222426817,0.0,0.0953821222426817,0.0,0.0
2023-03-27/2023-04-02,9.59952930285275,10.73048875230169,0.0,0.11582114843754206,0.0953821222426817,0.0
2023-04-03/2023-04-09,8.54351294945163,10.062813896602918,0.0,0.21120327068022376,0.0953821222426817,0.0
2023-04-10/2023-04-16,9.252065857540122,7.8690250850212395,0.0,0.12263415716916216,0.0953821222426817,0.0
2023-04-17/2023-04-23,7.664634823072636,8.393626757355989,0.0,0.07494309604782133,0.0,0.0
2023-04-24/2023-04-30,5.573041142465258,6.915203862594422,0.0,0.170325218290503,0.14307318336402253,0.0
2023-05-01/2023-05-07,7.242228281712188,7.0582770459584445,0.0,0.24526831433832433,0.0,0.0
2023-05-08/2023-05-14,6.22368347633498,4.959870356619447,0.0,0.0,0.0,0.0
2023-05-15/2023-05-21,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22/2023-05-28,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29/2023-06-04,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12/2023-06-18,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19/2023-06-25,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26/2023-07-02,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03/2023-07-09,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10/2023-07-16,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17/2023-07-23,0.0,0.0,0.0,0.0,0.0,0.0
